id;articul;category_path;name;txt;price;price_min;price_max;discount_formula;hide;recom;flag;to_xml;installation;gift_articul;gift_end_date;admin;p_tip;p_vid;p_svetovoj_potok;p_sila_toka;p_visota_plafona;p_srok_garantii;p_forma;p_koefficient_moschnosti;p_srok_sluzhbi;p_tip_rasseivatelya;p_ugol_osvescheniya;p_ekvivalentnaya_moschnost;p_cvet_plafona;p_cvet_osnovi;p_geometriya;p_visota;p_shirina;p_diametr;p_dlina;p_glubina;p_glubina_vrezki;p_diametr_vrezki;p_kolichestvo_lamp;p_moschnost_odnoj_lampi;p_tip_cokolya;p_stepen_vlagozaschiti;p_komplektnost_lampi;p_seriya;p_cvetovaya_temperatura;p_material_plafona;p_material_osnovi;p_srok_dostavki;p_proizvoditel
136;Alfa_11955;"Внутреннее освещение/Люстры";"Alfa 11955 Archimedes venge";"<p>Диаметр: 1190 mm<br /> Высота: 200 mm<br /> 5 x E27 max 60W</p>";1682;1346;1682;15ip;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;;;119;;;;5;;;IP20;;"Archimedes venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
137;Alfa_11956;"Внутреннее освещение/Люстры";"Alfa 11956 Archimedes venge";"<p>Диаметр: 600 mm<br /> Высота: 380 mm<br /> 5 x E27 max 60W</p>";1693;1354;1693;6%N;0;0;0;0;45;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;38;;60;60;;;;5;;;IP20;;"Archimedes venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
150;Alfa_12294;"Внутреннее освещение/Люстры";"Alfa 12294 Satellite";"<p>Диаметр: 550 mm<br /> Высота: 1200 mm<br /> 6 x G4 max 20W</p>";10361;8289;9843;5%;0;0;0;0;45;;00.00.0000;;"Подвесные;Хрустальные";Люстры;;;;;;;;;;;;;;120;;55;55;;;;6;;;IP20;;Satellite;;;Металл;"4-6 недели";"Alfa (Польша)"
151;Alfa_12295;"Внутреннее освещение/Люстры";"Alfa 12295 Satellite";"<p>Диаметр: 550 mm<br /> Высота: 550 mm<br /> 6 x G4 max 20W</p>";10361;8289;10361;1%N;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;Хрустальные;Люстры;;;;;;;;;;;;;;55;;55;55;;;;6;;;IP20;;Satellite;;;Металл;"4-6 недели";"Alfa (Польша)"
154;Alfa_12313;"Внутреннее освещение/Люстры";"Alfa 12313 Cox";"<p>Диаметр: 450 mm<br /> Высота: 350 mm<br /> 3 x E27 max 60W</p>";1439;1151;1439;9%N;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;35;;;45;;;;3;;;IP20;;Cox;;Стекло;;"4-6 недели";"Alfa (Польша)"
155;Alfa_12314;"Внутреннее освещение/Люстры";"Alfa 12314 Cox";"<p>Диаметр: 250 mm<br /> Высота: 395 mm<br /> 4 x E27 max 60W</p>";1735;1388;1735;;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;39,5;25;;25;;;;4;;;IP20;;Cox;;Стекло;;"4-6 недели";"Alfa (Польша)"
167;Alfa_12582;"Внутреннее освещение/Люстры";"Alfa 12582 Neva nikiel";"<p>Диаметр: 670 mm<br /> Высота: 885 mm<br /> 2 x E27 max 60W</p>";2222;1778;2222;3%ipN;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;88,5;;;67;;;;2;;;IP20;;"Neva nikiel";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
168;Alfa_12585;"Внутреннее освещение/Люстры";"Alfa 12585 Neva nikiel";"<p>Диаметр: 490 mm<br /> Высота: 120 mm<br /> 2 x E27 max 60W</p>";2095;1676;2095;84N;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;12;;;49;;;;2;;;IP20;;"Neva nikiel";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
213;Alfa_12693;"Внутреннее освещение/Люстры";"Alfa 12693 Nero";"<p>Диаметр: 560 mm<br /> Высота: 730 mm<br /> 3 x E14 max 40W</p>";1862;1490;1769;7;0;0;0;0;45;;00.00.0000;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;73;;56;56;;;;3;;;IP20;;Nero;;;;"4-6 недели";"Alfa (Польша)"
214;Alfa_12695;"Внутреннее освещение/Люстры";"Alfa 12695 Nero";"<p>Диаметр: 560 mm<br /> Высота: 730 mm<br /> 5 x E14 max 40W</p>";2487;1989;2362;5%;0;0;0;0;45;;00.00.0000;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;73;;56;56;;;;5;;;IP20;;Nero;;;;"4-6 недели";"Alfa (Польша)"
215;Alfa_127;"Внутреннее освещение/Люстры";"Alfa 127 Babunia";"<p>Диаметр: 350 mm<br /> Высота: 820 mm<br /> 1 x E27 max 60W</p>";2487;1989;2487;1%;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;82;;35;35;;;;1;;;IP20;;Babunia;;Стекло;;"4-6 недели";"Alfa (Польша)"
217;Alfa_12723;"Внутреннее освещение/Люстры";"Alfa 12723 Classico";"<p>Диаметр: 760 mm<br /> Высота: 750 mm<br /> 3 x E27 max 60W</p>";2868;2294;2724;100N;0;0;0;0;0;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;75;;76;76;;;;3;;;IP20;;Classico;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
218;Alfa_12725;"Внутреннее освещение/Люстры";"Alfa 12725 Classico";"<p>Диаметр: 760 mm<br /> Высота: 750 mm<br /> 5 x E27 max 60W</p>";3736;2988;3549;;0;0;0;0;45;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;75;;76;76;;;;5;;;IP20;;Classico;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
220;Alfa_12733;"Внутреннее освещение/Люстры";"Alfa 12733 Diamante";"<p>Диаметр: 750 mm<br /> Высота: 750 mm<br /> 3 x E27 max 60W</p>";2984;2387;2984;;0;0;0;0;45;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;75;;75;75;;;;3;;;IP20;;Diamante;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
221;Alfa_12735;"Внутреннее освещение/Люстры";"Alfa 12735 Diamante";"<p>Диаметр: 750 mm<br /> Высота: 750 mm<br /> 5 x E27 max 60W</p>";3926;3141;3926;137N;0;0;0;0;45;;00.00.0000;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;75;;75;75;;;;5;;;IP20;;Diamante;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
241;Alfa_13141;"Внутреннее освещение/Люстры";"Alfa 13141 Genua";"<p>Диаметр: 200 mm<br /> Высота: 340 mm<br /> 1 x E14 max 40W</p>";994;795;994;5%;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;34;;;20;;;;1;;;IP20;;Genua;;Стекло;Дерево;"4-6 недели";"Alfa (Польша)"
242;Alfa_13142;"Внутреннее освещение/Люстры";"Alfa 13142 Genua";"<p>Диаметр: 360 mm<br /> Высота: 340 mm<br /> 2 x E14 max 40W</p>";1428;1143;1357;;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;34;;;36;;;;2;;;IP20;;Genua;;Стекло;Дерево;"4-6 недели";"Alfa (Польша)"
243;Alfa_13143;"Внутреннее освещение/Люстры";"Alfa 13143 Genua";"<p>Диаметр: 505 mm<br /> Высота: 340 mm<br /> 3 x E14 max 40W</p>";1820;1456;1729;;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;34;;;50,5;;;;3;;;IP20;;Genua;;Стекло;Дерево;"4-6 недели";"Alfa (Польша)"
245;Alfa_13153;"Внутреннее освещение/Люстры";"Alfa 13153 Palmira black";"<p>Диаметр: 540 mm<br /> Высота: 760 mm<br /> 3 x E14 max 40W</p>";2487;1989;2487;105ip;0;0;0;0;45;;00.00.0000;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;76;;54;54;;;;3;;;IP20;;"Palmira black";;;;"4-6 недели";"Alfa (Польша)"
246;Alfa_13155;"Внутреннее освещение/Люстры";"Alfa 13155 Palmira black";"<p>Диаметр: 540 mm<br /> Высота: 760 mm<br /> 5 x E14 max 40W</p>";3344;2675;3344;6%;0;0;0;0;45;;00.00.0000;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;76;;54;54;;;;5;;;IP20;;"Palmira black";;;;"4-6 недели";"Alfa (Польша)"
264;Alfa_13253;"Внутреннее освещение/Люстры";"Alfa 13253 Paulinka venge";"<p>Диаметр: 560 mm<br /> Высота: 430 mm<br /> 3 x E27 max 60W</p>";1481;1185;1481;6%;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;43;;56;56;;;;3;;;IP20;;"Paulinka venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
265;Alfa_13255;"Внутреннее освещение/Люстры";"Alfa 13255 Paulinka venge";"<p>Диаметр: 560 mm<br /> Высота: 430 mm<br /> 5 x E27 max 60W</p>";1799;1439;1799;;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;43;;56;56;;;;5;;;IP20;;"Paulinka venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
266;Alfa_13302;"Внутреннее освещение/Люстры";"Alfa 13302 Chrome";"<p>Диаметр: 550 mm<br /> Высота: 270 mm<br /> 2 x E14 max 40W</p>";1121;897;1065;47ip;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;55;;55;;;;2;;;IP20;;Chrome;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
267;Alfa_13303;"Внутреннее освещение/Люстры";"Alfa 13303 Chrome";"<p>Диаметр: 550 mm<br /> Высота: 270 mm<br /> 3 x E14 max 40W</p>";1492;1193;1417;;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;55;;55;;;;3;;;IP20;;Chrome;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
268;Alfa_13304;"Внутреннее освещение/Люстры";"Alfa 13304 Chrome";"<p>Диаметр: 550 mm<br /> Высота: 270 mm<br /> 4 x E14 max 40W</p>";1809;1447;1719;1%;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;55;;55;;;;4;;;IP20;;Chrome;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
269;Alfa_13372;"Внутреннее освещение/Люстры";"Alfa 13372 Drago";"<p>Диаметр: 550 mm<br /> Высота: 170 mm<br /> 2 x E27 max 60W</p>";1471;1176;1397;19%N;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;17;55;;55;;;;2;;;IP20;;Drago;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
283;Alfa_13564;"Внутреннее освещение/Люстры";"Alfa 13564 Eli";"<p>Диаметр: 610 mm<br /> Высота: 485-675 mm<br /> 4 x E14 max 40W</p>";1862;1490;1862;;0;0;0;0;45;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;;;;61;;;;4;;;IP20;;Eli;;Стекло;;"4-6 недели";"Alfa (Польша)"
284;Alfa_13566;"Внутреннее освещение/Люстры";"Alfa 13566 Eli";"<p>Диаметр: 780 mm<br /> Высота: 485-675 mm<br /> 6 x E14 max 40W</p>";2233;1786;2121;24ip;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;Современные;Люстры;;;;;;;;;;;;;;;;;78;;;;6;;;IP20;;Eli;;Стекло;;"4-6 недели";"Alfa (Польша)"
314;Alfa_13803;"Внутреннее освещение/Люстры";"Alfa 13803 Vincent";"<p>Диаметр: 580 mm<br /> Высота: 580 mm<br /> 3 x E27 max 60W</p>";1608;1287;1528;3%N;0;0;0;0;45;;00.00.0000;;Классические;Люстры;;;;;;;;;;;;;;58;;58;58;;;;3;;;IP20;;Vincent;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
315;Alfa_13805;"Внутреннее освещение/Люстры";"Alfa 13805 Vincent";"<p>Диаметр: 580 mm<br /> Высота: 580 mm<br /> 5 x E27 max 60W</p>";1989;1591;1989;42N;0;0;0;0;45;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;58;;58;58;;;;5;;;IP20;;Vincent;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
329;Alfa_1404;"Внутреннее освещение/Люстры";"Alfa 1404 Band";"<p>Диаметр: 740 mm<br /> Высота: 500 mm<br /> 2 x E27 max 60W</p>";1862;1490;1769;;0;0;0;0;0;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;50;;;74;;;;2;;;IP20;;Band;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
330;Alfa_1405;"Внутреннее освещение/Люстры";"Alfa 1405 Band";"<p>Диаметр: 740 mm<br /> Высота: 170 mm<br /> 2 x E27 max 60W</p>";1693;1354;1608;13%N;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;17;;;74;;;;2;;;IP20;;Band;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
342;Alfa_14274;"Внутреннее освещение/Люстры";"Alfa 14274 Nelly satin";"<p>Диаметр: 450 mm<br /> Высота: 200 mm<br /> 3 x E14 max 40W</p>";1936;1549;1936;42;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;;45;45;;;;3;;;IP20;;"Nelly satin";;;Металл;"4-6 недели";"Alfa (Польша)"
345;Alfa_14277;"Внутреннее освещение/Люстры";"Alfa 14277 Nelly brown";"<p>Диаметр: 450 mm<br /> Высота: 200 mm<br /> 3 x E14 max 40W</p>";1841;1473;1749;;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;;45;45;;;;3;;;IP20;;"Nelly brown";;;Металл;"4-6 недели";"Alfa (Польша)"
349;Alfa_14293;"Внутреннее освещение/Люстры";"Alfa 14293 Kelly";"<p>Диаметр: 400 mm<br /> Высота: 450 mm<br /> 3 x E14 max 40W</p>";1693;1354;1608;8%;0;0;0;0;0;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;45;;40;40;;;;3;;;IP20;;Kelly;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
350;Alfa_14295;"Внутреннее освещение/Люстры";"Alfa 14295 Kelly";"<p>Диаметр: 400 mm<br /> Высота: 450 mm<br /> 5 x E14 max 40W</p>";1968;1574;1968;5%;0;0;0;0;45;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;45;;40;40;;;;5;;;IP20;;Kelly;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
358;Alfa_14402;"Внутреннее освещение/Люстры";"Alfa 14402 Dros";"<p>Диаметр: 550 mm<br /> Высота: 250 mm<br /> 2 x E27 max 60W</p>";1989;1591;1989;2%;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;25;;;55;;;;2;;;IP20;;Dros;;Стекло;;"4-6 недели";"Alfa (Польша)"
361;Alfa_14423;"Внутреннее освещение/Люстры";"Alfa 14423 Ducatti be";"<p>Диаметр: 540 mm<br /> Высота: 640 mm<br /> 3 x E14 max 40W</p>";941;753;941;;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;64;;54;54;;;;3;;;IP20;;"Ducatti be";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
362;Alfa_14425;"Внутреннее освещение/Люстры";"Alfa 14425 Ducatti be";"<p>Диаметр: 540 mm<br /> Высота: 640 mm<br /> 5 x E14 max 40W</p>";1238;990;1238;1%;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;64;;54;54;;;;5;;;IP20;;"Ducatti be";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
364;Alfa_14433;"Внутреннее освещение/Люстры";"Alfa 14433 Ducatti brz";"<p>Диаметр: 540 mm<br /> Высота: 640 mm<br /> 3 x E14 max 60W</p>";941;753;894;7%ipN;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;64;;54;54;;;;3;;;IP20;;"Ducatti brz";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
365;Alfa_14435;"Внутреннее освещение/Люстры";"Alfa 14435 Ducatti brz";"<p>Диаметр: 540 mm<br /> Высота: 640 mm<br /> 5 x E14 max 40W</p>";1238;990;1176;6%;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;64;;54;54;;;;5;;;IP20;;"Ducatti brz";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
367;Alfa_14443;"Внутреннее освещение/Люстры";"Alfa 14443 Porto venge";"<p>Диаметр: 520 mm<br /> Высота: 580 mm<br /> 3 x E14 max 40W</p>";994;795;945;10%ipN;0;0;0;0;45;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;58;;52;52;;;;3;;;IP20;;"Porto venge";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
368;Alfa_14445;"Внутреннее освещение/Люстры";"Alfa 14445 Porto venge";"<p>Диаметр: 520 mm<br /> Высота: 580 mm<br /> 5 x E14 max 40W</p>";1238;990;1238;;0;0;0;0;0;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;58;;52;52;;;;5;;;IP20;;"Porto venge";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
370;Alfa_14453;"Внутреннее освещение/Люстры";"Alfa 14453 Ada venge";"<p>Диаметр: 600 mm<br /> Высота: 660 mm<br /> 3 x E14 max 40W</p>";994;795;945;;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;66;;60;60;;;;3;;;IP20;;"Ada venge";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
371;Alfa_14455;"Внутреннее освещение/Люстры";"Alfa 14455 Ada venge";"<p>Диаметр: 600 mm<br /> Высота: 660 mm<br /> 5 x E14 max 40W</p>";1238;990;1176;0%;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;66;;60;60;;;;5;;;IP20;;"Ada venge";;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
372;Alfa_14472;"Внутреннее освещение/Люстры";"Alfa 14472 migo venge";"<p>Диаметр: 660 mm<br /> Высота: 300 mm<br /> 3 x E27 max 60W</p>";1291;1033;1291;3%N;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;30;;66;66;;;;3;;;IP20;;"migo venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
373;Alfa_14474;"Внутреннее освещение/Люстры";"Alfa 14474 migo venge";"<p>Диаметр: 660 mm<br /> Высота: 300 mm<br /> 5 x E27 max 60W</p>";1492;1193;1417;15%N;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;30;;66;66;;;;5;;;IP20;;"migo venge";;Стекло;;"4-6 недели";"Alfa (Польша)"
375;Alfa_14483;"Внутреннее освещение/Люстры";"Alfa 14483 Ola venge";"<p>Диаметр: 400 mm<br /> Высота: 450 mm<br /> 3 x E14 max 40W</p>";1577;1261;1577;1%ipN;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;Современные;Люстры;;;;;;;;;;;;;;45;40;;40;;;;3;;;IP20;;"Ola venge";;Ткань;;"4-6 недели";"Alfa (Польша)"
376;Alfa_14484;"Внутреннее освещение/Люстры";"Alfa 14484 Ola venge";"<p>Диаметр: 450 mm<br /> Высота: 450 mm<br /> 4 x E14 max 40W</p>";1735;1388;1735;1%ipN;0;0;0;0;0;;00.00.0000;;Современные;Люстры;;;;;;;;;;;;;;45;45;;45;;;;4;;;IP20;;"Ola venge";;Ткань;;"4-6 недели";"Alfa (Польша)"
387;Alfa_14572;"Внутреннее освещение/Люстры";"Alfa 14572 Junior";"<p>Диаметр: 500 mm<br /> Высота: 270 mm<br /> 2 x E14 max 40W</p>";1354;1083;1354;37ip;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;;;50;;;;2;;;IP20;;Junior;;Ткань;;"4-6 недели";"Alfa (Польша)"
388;Alfa_14574;"Внутреннее освещение/Люстры";"Alfa 14574 Junior";"<p>Диаметр: 500 mm<br /> Высота: 270 mm<br /> 4 x E14 max 40W</p>";1809;1447;1809;15%ipN;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;50;;50;;;;4;;;IP20;;Junior;;Ткань;;"4-6 недели";"Alfa (Польша)"
393;Alfa_14613;"Внутреннее освещение/Люстры";"Alfa 14613 Candel";"<p>Диаметр: 500 mm<br /> Высота: 850 mm<br /> 3 x E14 max 40W</p>";1354;1083;1354;13;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;85;;50;50;;;;3;;;IP20;;Candel;;;;"4-6 недели";"Alfa (Польша)"
394;Alfa_14615;"Внутреннее освещение/Люстры";"Alfa 14615 Candel";"<p>Диаметр: 500 mm<br /> Высота: 850 mm<br /> 5 x E14 max 40W</p>";1608;1287;1608;58N;0;0;0;0;0;;00.00.0000;;"Подвесные;Свечи";Люстры;;;;;;;;;;;;;;85;;50;50;;;;5;;;IP20;;Candel;;;;"4-6 недели";"Alfa (Польша)"
400;Alfa_14642;"Внутреннее освещение/Люстры";"Alfa 14642 Junior ecru";"<p>Диаметр: 500 mm<br /> Высота: 270 mm<br /> 2 x E14 max 40W</p>";1492;1193;1492;;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;;;50;;;;2;;;IP20;;"Junior ecru";;Ткань;;"4-6 недели";"Alfa (Польша)"
401;Alfa_14644;"Внутреннее освещение/Люстры";"Alfa 14644 Junior ecru";"<p>Диаметр: 500 mm<br /> Высота: 270 mm<br /> 4 x E14 max 40W</p>";1862;1490;1862;4%N;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;27;50;;50;;;;4;;;IP20;;"Junior ecru";;Ткань;;"4-6 недели";"Alfa (Польша)"
402;Alfa_14652;"Внутреннее освещение/Люстры";"Alfa 14652 Boss";"<p>Диаметр: 490 mm<br /> Высота: 200 mm<br /> 2 x E27 max 60W</p>";0;0;0;0ip;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;49;;49;;;;2;;;IP20;;Boss;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
403;Alfa_14662;"Внутреннее освещение/Люстры";"Alfa 14662 Cody";"<p>Диаметр: 490 mm<br /> Высота: 170 mm<br /> 2 x E27</p>";1862;1490;1769;3ip;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;17;;;49;;;;2;;;IP20;;Cody;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
405;Alfa_14673;"Внутреннее освещение/Люстры";"Alfa 14673 Kerry";"<p>Диаметр: 500 mm<br /> Высота: 360 mm<br /> 3 x E27 max 60W</p>";1608;1287;1528;10%;0;0;0;0;45;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;36;;;50;;;;3;;;;;Kerry;;;;"4-6 недели";"Alfa (Польша)"
406;Alfa_14675;"Внутреннее освещение/Люстры";"Alfa 14675 Kerry";"<p>Диаметр: 500 mm<br /> Высота: 360 mm<br /> 5 x E27 max 60W</p>";1862;1490;1769;;0;0;0;0;0;Nowodvorski_6895;31.12.2016;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;36;;;50;;;;5;;;;;Kerry;;;;"4-6 недели";"Alfa (Польша)"
407;Alfa_14693;"Внутреннее освещение/Люстры";"Alfa 14693 Luxor";"<p>Диаметр: 360 mm<br /> Высота: 300 mm<br /> 3 x E14 max 40W</p>";1968;1574;1968;;0;0;0;0;45;Nowodvorski_6895;31.12.2016;;"Потолочные;Хрустальные";Люстры;;;;;;;;;;;;;;30;;36;36;;;;3;;;IP20;;Luxor;;Хрусталь;Металл;"4-6 недели";"Alfa (Польша)"
408;Alfa_14694;"Внутреннее освещение/Люстры";"Alfa 14694 Luxor";"<p>Диаметр: 360 mm<br /> Высота: 300 mm<br /> 3 x E14 max 40W</p>";1968;1574;1968;;0;0;0;0;0;;00.00.0000;;"Потолочные;Хрустальные";Люстры;;;;;;;;;;;;;;30;;36;36;;;;3;;;IP20;;Luxor;;Хрусталь;Металл;"4-6 недели";"Alfa (Польша)"
409;Alfa_14695;"Внутреннее освещение/Люстры";"Alfa 14695 Luxor";"<p>Диаметр: 450 mm<br /> Высота: 300 mm<br /> 5 x E14 max 40W</p>";2624;2099;2493;;0;0;0;0;45;;00.00.0000;;"Потолочные;Хрустальные";Люстры;;;;;;;;;;;;;;30;;45;45;;;;5;;;IP20;;Luxor;;Хрусталь;Металл;"4-6 недели";"Alfa (Польша)"
410;Alfa_14696;"Внутреннее освещение/Люстры";"Alfa 14696 Luxor";"<p>Диаметр: 450 mm<br /> Высота: 300 mm<br /> 5 x E14 max 40W</p>";2624;2099;2624;44N;0;0;0;0;45;;00.00.0000;;"Потолочные;Хрустальные";Люстры;;;;;;;;;;;;;;30;;45;45;;;;5;;;IP20;;Luxor;;Хрусталь;Металл;"4-6 недели";"Alfa (Польша)"
412;Alfa_14703;"Внутреннее освещение/Люстры";"Alfa 14703 Jack";"<p>Диаметр: 500 mm<br /> Высота: 670 mm<br /> 3 x E27 max 60W</p>";1439;1151;1367;50ip;0;0;0;0;45;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;67;;50;50;;;;3;;;IP20;;Jack;;Стекло;;"4-6 недели";"Alfa (Польша)"
413;Alfa_14705;"Внутреннее освещение/Люстры";"Alfa 14705 Jack";"<p>Диаметр: 500 mm<br /> Высота: 670 mm<br /> 5 x E27 max 60W</p>";1693;1354;1608;2%;0;0;0;0;0;;00.00.0000;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;67;;50;50;;;;5;;;IP20;;Jack;;Стекло;;"4-6 недели";"Alfa (Польша)"
424;Alfa_14742;"Внутреннее освещение/Люстры";"Alfa 14742 Pato";"<p>Диаметр: 400 mm<br /> Высота: 200 mm<br /> 2 x G4+LED max 20W</p>";1111;889;1055;13%ipN;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;;;40;;;;2;;;IP20;;Pato;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
425;Alfa_14744;"Внутреннее освещение/Люстры";"Alfa 14744 Pato";"<p>Диаметр: 600 mm<br /> Высота: 200 mm<br /> 4 x G4+LED max 20W</p>";1894;1515;1894;0%;0;0;0;0;0;;00.00.0000;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;20;;;60;;;;4;;;IP20;;Pato;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
