articul;category_path;name;txt;price;price_min;price_max;discount_formula;installation;gift_articul;gift_end_date;p_tip;p_vid;p_svetovoj_potok;p_sila_toka;p_visota_plafona;p_srok_garantii;p_forma;p_koefficient_moschnosti;p_srok_sluzhbi;p_tip_rasseivatelya;p_ugol_osvescheniya;p_ekvivalentnaya_moschnost;p_cvet_plafona;p_cvet_osnovi;p_geometriya;p_visota;p_shirina;p_diametr;p_dlina;p_glubina;p_glubina_vrezki;p_diametr_vrezki;p_kolichestvo_lamp;p_moschnost_odnoj_lampi;p_tip_cokolya;p_stepen_vlagozaschiti;p_komplektnost_lampi;p_seriya;p_cvetovaya_temperatura;p_material_plafona;p_material_osnovi;p_srok_dostavki;p_proizvoditel
Alfa_16943;"Внутреннее освещение/Люстры";"Alfa 16943 Parma";"<p>Диаметр: 570 mm<br /> Высота: 640 mm<br /> 3 x E27 max 60W</p>";2963,52;2370,82;2963,52;;;;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;64;;57;57;;;;3;;;IP20;;Parma;;Стекло;;"4-6 недели";"Alfa (Польша)"
Alfa_16945;"Внутреннее освещение/Люстры";"Alfa 16945 Parma";"<p>Диаметр: 570 mm<br /> Высота: 640 mm<br /> 5 x E27 max 60W</p>";3556,22;2844,98;3378,41;;;;;"Классические;Подвесные";Люстры;;;;;;;;;;;;;;64;;57;57;;;;5;;;IP20;;Parma;;Стекло;;"4-6 недели";"Alfa (Польша)"
Alfa_16972;"Внутреннее освещение/Люстры";"Alfa 16972 Iowa";"<p>Диаметр: 720 mm<br /> Высота: 220 mm<br /> 2 x E14 max 40W</p>";1238,33;990,664;1176,41;45N;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;22;72;;72;;;;2;;;IP20;;Iowa;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_16973;"Внутреннее освещение/Люстры";"Alfa 16973 Iowa";"<p>Диаметр: 720 mm<br /> Высота: 220 mm<br /> 3 x E14 max 40W</p>";1492,34;1193,87;1492,34;6%;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;22;;72;72;;;;3;;;IP20;;Iowa;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_16983;"Внутреннее освещение/Люстры";"Alfa 16983 Tess";"<p>Диаметр: 560 mm<br /> Высота: 400 mm<br /> 3 x E14 max 40W</p>";1608,77;1287,02;1608,77;;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;40;;56;56;;;;3;;;IP20;;Tess;;Стекло;;"4-6 недели";"Alfa (Польша)"
Alfa_16985;"Внутреннее освещение/Люстры";"Alfa 16985 Tess";"<p>Диаметр: 560 mm<br /> Высота: 400 mm<br /> 5 x E14 max 40W</p>";2063,88;1651,1;2063,88;;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;40;;56;56;;;;5;;;IP20;;Tess;;Стекло;;"4-6 недели";"Alfa (Польша)"
Alfa_17025;"Внутреннее освещение/Люстры";"Alfa 17025 Delta";"<p>Диаметр: 300 mm<br /> Высота: 280 mm<br /> 4 x E27 max 60W</p>";1862,78;1490,22;1862,78;;;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;28;;;30;;;;4;;;IP20;;Delta;;Стекло;;"4-6 недели";"Alfa (Польша)"
Alfa_17071;"Внутреннее освещение/Люстры";"Alfa 17071 Estera";"<p>Диаметр: 450 mm<br /> Высота: 720 mm<br /> 1 x E27 max 60W</p>";1354,75;1083,8;1354,75;7%;;;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;72;;45;45;;;;1;;;IP20;;Estera;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_17073;"Внутреннее освещение/Люстры";"Alfa 17073 Estera";"<p>Диаметр: 500 mm<br /> Высота: 740 mm<br /> 3 x E14 max 40W</p>";1577,02;1261,62;1498,17;13%ipN;;Nowodvorski_6895;2016-11-01;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;74;;50;50;;;;3;;;IP20;;Estera;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_17074;"Внутреннее освещение/Люстры";"Alfa 17074 Estera";"<p>Диаметр: 450 mm<br /> Высота: 400 mm<br /> 5 x E14 max 40W</p>";1862,78;1490,22;1769,64;;45;Nowodvorski_6895;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;40;;45;45;;;;5;;;IP20;;Estera;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_17075;"Внутреннее освещение/Люстры";"Alfa 17075 Estera";"<p>Диаметр: 500 mm<br /> Высота: 740 mm<br /> 5 x E14 max 40W</p>";1989,79;1591,83;1989,79;;45;;;"Подвесные;Современные";Люстры;;;;;;;;;;;;;;74;;50;50;;;;5;;;IP20;;Estera;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_17076;"Внутреннее освещение/Люстры";"Alfa 17076 Estera";"<p>Диаметр: 450 mm<br /> Высота: 400 mm<br /> 7 x E14 max 40W</p>";2116,8;1693,44;2116,8;13%ipN;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;40;;45;45;;;;7;;;IP20;;Estera;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_17127;"Внутреннее освещение/Люстры";"Alfa 17127 Coco venge";"<p>Диаметр: 700 mm<br /> Высота: 380 mm<br /> 3 x E27 max 60W</p>";0,1;0,08;0,1;5%ipN;45;;;"Потолочные;Современные";Люстры;;;;;;;;;;;;;;38;;;70;;;;3;;;IP20;;"Coco venge";;Ткань;;"4-6 недели";"Alfa (Польша)"
Alfa_21536;"Внутреннее освещение/Люстры";"Alfa 21536 Arabella";"<p>Диаметр: 560 mm<br /> Высота: 750 mm<br /> max 40W</p>";1958,04;1566,43;1860,14;2ip;;Nowodvorski_6895;2016-11-01;Подвесные;Люстры;;;;;;;;;;;;;;75;;56;;;;;3;;;IP20;;Arabella;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21645;"Внутреннее освещение/Люстры";"Alfa 21645 Ballant";"<p>Диаметр: 520 mm<br /> Высота: 450 mm<br /> max 60W</p>";1640,52;1312,42;1640,52;18%ipN;45;;;Декоративные;Люстры;;;;;;;;;;;;;;45;;52;;;;;5;;;IP20;;Ballant;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_21655;"Внутреннее освещение/Люстры";"Alfa 21655 Pergito";"<p>Диаметр: 580 mm<br /> Высота: 335 mm<br /> max 60W</p>";1640,52;1312,42;1640,52;76N;;;;Потолочные;Люстры;;;;;;;;;;;;;;33,5;;58;;;;;5;;;IP20;;Pergito;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21762;"Внутреннее освещение/Люстры";"Alfa 21762 Mida";"<p>Диаметр: 520 mm<br /> Высота: 190 mm<br /> max 40W</p>";1037,23;829,784;985,37;19%ipN;45;;;Потолочные;Люстры;;;;;;;;;;;;;;19;;52;;;;;2;;;IP20;;Mida;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21764;"Внутреннее освещение/Люстры";"Alfa 21764 Mida";"<p>Диаметр: 500 mm<br /> Высота: 220 mm<br /> max 40W</p>";1555,85;1244,68;1555,85;78;;;;Потолочные;Люстры;;;;;;;;;;;;;;22;;50;;;;;4;;;IP20;;Mida;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21772;"Внутреннее освещение/Люстры";"Alfa 21772 Eska";"<p>Диаметр: 560 mm<br /> Высота: 190 mm<br /> max 40W</p>";1037,23;829,784;1037,23;1%N;;;;Потолочные;Люстры;;;;;;;;;;;;;;19;;56;;;;;2;;;IP20;;Eska;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21774;"Внутреннее освещение/Люстры";"Alfa 21774 Eska";"<p>Диаметр: 760 mm<br /> Высота: 190 mm<br /> max 40W</p>";1354,75;1083,8;1287,01;48;45;Nowodvorski_6895;2016-11-01;Потолочные;Люстры;;;;;;;;;;;;;;19;;76;;;;;4;;;IP20;;Eska;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21803;"Внутреннее освещение/Люстры";"Alfa 21803 Fregata";"<p>Диаметр: 580 mm<br /> Высота: 600 mm<br /> max 40W</p>";1439,42;1151,54;1439,42;;;;;Декоративные;Люстры;;;;;;;;;;;;;;60;;58;;;;;3;;;IP20;;Fregata;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21805;"Внутреннее освещение/Люстры";"Alfa 21805 Fregata";"<p>Диаметр: 580 mm<br /> Высота: 600 mm<br /> max 40W</p>";1883,95;1507,16;1789,75;3%;45;;;Декоративные;Люстры;;;;;;;;;;;;;;60;;58;;;;;5;;;IP20;;Fregata;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21813;"Внутреннее освещение/Люстры";"Alfa 21813 Fregata";"<p>Диаметр: 530 mm<br /> Высота: 600 mm<br /> max 40W</p>";1439,42;1151,54;1367,45;;;;;Декоративные;Люстры;;;;;;;;;;;;;;60;;53;;;;;3;;;IP20;;Fregata;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21823;"Внутреннее освещение/Люстры";"Alfa 21823 Agat";"<p>Диаметр: 450 mm<br /> Высота: 620 mm<br /> max 40W</p>";1323;1058,4;1323;;45;Nowodvorski_6895;2016-11-01;Подвесные;Люстры;;;;;;;;;;;;;;62;;45;;;;;3;;;IP20;;Agat;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21825;"Внутреннее освещение/Люстры";"Alfa 21825 Agat";"<p>Диаметр: 480 mm<br /> Высота: 620 mm<br /> max 40W</p>";1746,36;1397,09;1659,04;6%;;Nowodvorski_6895;2016-11-01;Подвесные;Люстры;;;;;;;;;;;;;;62;;48;;;;;5;;;IP20;;Agat;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21833;"Внутреннее освещение/Люстры";"Alfa 21833 Agat";"<p>Диаметр: 480 mm<br /> Высота: 620 mm<br /> max 40W</p>";1323;1058,4;1323;5%;45;;;Подвесные;Люстры;;;;;;;;;;;;;;62;;48;;;;;3;;;IP20;;Agat;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21835;"Внутреннее освещение/Люстры";"Alfa 21835 Agat";"<p>Диаметр: 480 mm<br /> Высота: 620 mm<br /> max 40W</p>";1746,36;1397,09;1746,36;0%N;45;Nowodvorski_6895;2016-11-01;Подвесные;Люстры;;;;;;;;;;;;;;62;;48;;;;;5;;;IP20;;Agat;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21863;"Внутреннее освещение/Люстры";"Alfa 21863 Hitra";"<p>Диаметр: 560 mm<br /> Высота: 480 mm<br /> max 40W</p>";1534,68;1227,74;1457,95;6%ipN;;;;Декоративные;Люстры;;;;;;;;;;;;;;48;;56;;;;;3;;;IP20;;Hitra;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21865;"Внутреннее освещение/Люстры";"Alfa 21865 Hitra";"<p>Диаметр: 580 mm<br /> Высота: 480 mm<br /> max 40W</p>";2063,88;1651,1;2063,88;15%ipN;45;Nowodvorski_6895;;Декоративные;Люстры;;;;;;;;;;;;;;48;;58;;;;;5;;;IP20;;Hitra;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21872;"Внутреннее освещение/Люстры";"Alfa 21872 Loco";"<p>Диаметр: 580 mm<br /> Высота: 500 mm<br /> max 40W</p>";1577,02;1261,62;1498,17;6%;45;;;Декоративные;Люстры;;;;;;;;;;;;;;50;;58;;;;;2;;;IP20;;Loco;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21874;"Внутреннее освещение/Люстры";"Alfa 21874 Loco";"<p>Диаметр: 580 mm<br /> Высота: 500 mm<br /> max 40W</p>";2000,38;1600,3;2000,38;36N;45;Nowodvorski_6895;;Декоративные;Люстры;;;;;;;;;;;;;;50;;58;;;;;4;;;IP20;;Loco;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21892;"Внутреннее освещение/Люстры";"Alfa 21892 Zorba";"<p>Диаметр: 510 mm<br /> Высота: 430 mm<br /> max 40W</p>";899,64;719,712;899,64;10%;45;Nowodvorski_6895;2016-11-01;Декоративные;Люстры;;;;;;;;;;;;;;43;;51;;;;;2;;;IP20;;Zorba;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_21893;"Внутреннее освещение/Люстры";"Alfa 21893 Zorba";"<p>Диаметр: 500 mm<br /> Высота: 430 mm<br /> max 40W</p>";1375,92;1100,74;1307,12;;45;;;Декоративные;Люстры;;;;;;;;;;;;;;43;;50;;;;;3;;;IP20;;Zorba;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_21915;"Внутреннее освещение/Люстры";"Alfa 21915 Bambino";"<p>Диаметр: 750 mm<br /> Высота: 500 mm<br /> max 40W</p>";2095,63;1676,5;2095,63;36ip;;;;Декоративные;Люстры;;;;;;;;;;;;;;50;;75;;;;;3;;;IP20;;Bambino;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21935;"Внутреннее освещение/Люстры";"Alfa 21935 Castor";"<p>Диаметр: 620 mm<br /> Высота: 480 mm<br /> max 40W</p>";2487,24;1989,79;2362,88;;;;;Декоративные;Люстры;;;;;;;;;;;;;;48;;62;;;;;5;;;IP20;;Castor;;;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_21946;"Внутреннее освещение/Люстры";"Alfa 21946 Lamia";"<p>Диаметр: 500 mm<br /> Высота: 330 mm</p>";2487,24;1989,79;2362,88;;;;;Потолочные;Люстры;;;;;;;;;;;;;;33;;50;;;;;6;;;IP20;;Lamia;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22043;"Внутреннее освещение/Люстры";"Alfa 22043 Sandra";"<p>Диаметр: 640 mm<br /> Высота: 750 mm<br /> max 40W</p>";1778,11;1422,49;1689,2;44ip;45;;;Подвесные;Люстры;;;;;;;;;;;;;;75;;64;;;;;3;;;IP20;;Sandra;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22045;"Внутреннее освещение/Люстры";"Alfa 22045 Sandra";"<p>Диаметр: 690 mm<br /> Высота: 750 mm<br /> max 40W</p>";2487,24;1989,79;2362,88;12%N;;;;Подвесные;Люстры;;;;;;;;;;;;;;75;;69;;;;;5;;;IP20;;Sandra;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22063;"Внутреннее освещение/Люстры";"Alfa 22063 Vanila";"<p>Диаметр: 580 mm<br /> Высота: 410 mm<br /> max 40W</p>";1566,43;1253,14;1488,11;16%ipN;;Nowodvorski_6895;2016-11-01;Декоративные;Люстры;;;;;;;;;;;;;;41;;58;;;;;3;;;IP20;;Vanila;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22065;"Внутреннее освещение/Люстры";"Alfa 22065 Vanila";"<p>Диаметр: 620 mm<br /> Высота: 410 mm<br /> max 40W</p>";1672,27;1337,82;1672,27;;;;;Декоративные;Люстры;;;;;;;;;;;;;;41;;62;;;;;5;;;IP20;;Vanila;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_22073;"Внутреннее освещение/Люстры";"Alfa 22073 Vanila";"<p>Диаметр: 580 mm<br /> Высота: 410 mm<br /> max 40W</p>";1566,43;1253,14;1566,43;11%ipN;;Nowodvorski_6895;2016-11-01;Декоративные;Люстры;;;;;;;;;;;;;;41;;58;;;;;3;;;IP20;;Vanila;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_22075;"Внутреннее освещение/Люстры";"Alfa 22075 Vanila";"<p>Диаметр: 620 mm<br /> Высота: 410 mm<br /> max 40W</p>";1672,27;1337,82;1672,27;8ip;45;;;Декоративные;Люстры;;;;;;;;;;;;;;41;;62;;;;;5;;;IP20;;Vanila;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22093;"Внутреннее освещение/Люстры";"Alfa 22093 Moreno";"<p>Диаметр: 500 mm<br /> Высота: 400 mm<br /> max 40W</p>";1566,43;1253,14;1566,43;5%ipN;;;;Декоративные;Люстры;;;;;;;;;;;;;;40;;50;;;;;3;;;IP20;;Moreno;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_22095;"Внутреннее освещение/Люстры";"Alfa 22095 Moreno";"<p>Диаметр: 520 mm<br /> Высота: 400 mm<br /> max 40W</p>";2095,63;1676,5;1990,85;;;Nowodvorski_6895;2016-11-01;Декоративные;Люстры;;;;;;;;;;;;;;40;;52;;;;;5;;;IP20;;Moreno;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22103;"Внутреннее освещение/Люстры";"Alfa 22103 Karo";"<p>Диаметр: 540 mm<br /> Высота: 460 mm<br /> max 40W</p>";1566,43;1253,14;1488,11;36;45;Nowodvorski_6895;;Декоративные;Люстры;;;;;;;;;;;;;;46;;54;;;;;3;;;IP20;;Karo;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22113;"Внутреннее освещение/Люстры";"Alfa 22113 Karo";"<p>Диаметр: 540 mm<br /> Высота: 460 mm<br /> max 40W</p>";1566,43;1253,14;1488,11;;45;;;Декоративные;Люстры;;;;;;;;;;;;;;46;;54;;;;;3;;;IP20;;Karo;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22126;"Внутреннее освещение/Люстры";"Alfa 22126 Selina";"<p>Диаметр: 550 mm<br /> Высота: 380 mm<br /> max 40W</p>";2487,24;1989,79;2487,24;18;45;;;Декоративные;Люстры;;;;;;;;;;;;;;38;;55;;;;;6;;;IP20;;Selina;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22133;"Внутреннее освещение/Люстры";"Alfa 22133 Melinda";"<p>Диаметр: 550 mm<br /> Высота: 380 mm<br /> max 60W</p>";1651,1;1320,88;1651,1;2%;45;;;Декоративные;Люстры;;;;;;;;;;;;;;38;;55;;;;;3;;;IP20;;Melinda;;Ткань;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_22153;"Внутреннее освещение/Люстры";"Alfa 22153 Lira";"<p>Диаметр: 430 mm<br /> Высота: 380 mm<br /> max 40W</p>";1185,41;948,328;1185,41;12%N;;;;Декоративные;Люстры;;;;;;;;;;;;;;38;;43;;;;;3;;;IP20;;Lira;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22163;"Внутреннее освещение/Люстры";"Alfa 22163 Enrica";"<p>Диаметр: 550 mm<br /> Высота: 730 mm<br /> max 40W</p>";1323;1058,4;1323;1%;;;;Подвесные;Люстры;;;;;;;;;;;;;;73;;55;;;;;3;;;IP20;;Enrica;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22165;"Внутреннее освещение/Люстры";"Alfa 22165 Enrica";"<p>Диаметр: 600 mm<br /> Высота: 730 mm<br /> max 40W</p>";1566,43;1253,14;1566,43;18%ipN;;;;Подвесные;Люстры;;;;;;;;;;;;;;73;;60;;;;;5;;;IP20;;Enrica;;Стекло;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22173;"Внутреннее освещение/Люстры";"Alfa 22173 Marica";"<p>Диаметр: 450 mm<br /> Высота: 270 mm<br /> max 60W</p>";762,05;609,64;762,05;16;45;;;Потолочные;Люстры;;;;;;;;;;;;;;27;;45;;;;;3;;;IP20;;Marica;;Металл;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22174;"Внутреннее освещение/Люстры";"Alfa 22174 Marica";"<p>Диаметр: 450 mm<br /> Высота: 270 mm</p>";910,22;728,176;864,71;40;45;;;Потолочные;Люстры;;;;;;;;;;;;;;27;;45;;;;;4;;;IP20;;Marica;;Металл;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22175;"Внутреннее освещение/Люстры";"Alfa 22175 Marica";"<p>Диаметр: 500 mm<br /> Высота: 270 mm<br /> max 60W</p>";1121,9;897,52;1121,9;49ip;;Nowodvorski_6895;;Потолочные;Люстры;;;;;;;;;;;;;;27;;50;;;;;5;;;IP20;;Marica;;Металл;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22193;"Внутреннее освещение/Люстры";"Alfa 22193 Nikka";"<p>Диаметр: 540 mm<br /> Высота: 240 mm<br /> max 60W</p>";1513,51;1210,81;1513,51;17%N;;Nowodvorski_6895;;Потолочные;Люстры;;;;;;;;;;;;;;24;;54;;;;;3;;;IP20;;Nikka;;Ткань;Металл;"4-6 недели";"Alfa (Польша)"
Alfa_22203;"Внутреннее освещение/Люстры";"Alfa 22203 Emir";"<p>Диаметр: 530 mm<br /> Высота: 285 mm<br /> max 60W</p>";1651,1;1320,88;1568,54;6ip;45;;;Потолочные;Люстры;;;;;;;;;;;;;;28,5;;53;;;;;3;;;IP20;;Emir;;Стекло;Дерево;"4-6 недели";"Alfa (Польша)"
Alfa_22205;"Внутреннее освещение/Люстры";"Alfa 22205 Emir";"<p>Диаметр: 560 mm<br /> Высота: 285 mm</p>";2063,88;1651,1;2063,88;5%ipN;45;;;Потолочные;Люстры;;;;;;;;;;;;;;28,5;;56;;;;;5;;;IP20;;Emir;;Стекло;Дерево;"4-6 недели";"Alfa (Польша)"
